time,country,cum_confirm,cum_heal,cum_dead
2020-03-24,中国,81846,73791,3287
2020-03-24,哥伦比亚,306,6,3
2020-03-24,哥斯达黎加,158,2,2
2020-03-24,古巴,40,0,1
2020-03-24,佛得角,3,0,0
2020-03-24,塞浦路斯,116,0,1
2020-03-24,捷克,1289,7,1
2020-03-24,德国,31370,749,132
2020-03-24,吉布提,3,0,0
2020-03-24,丹麦,1703,15,24
2020-03-24,多米尼克,2,0,0
2020-03-24,多米尼加,245,3,3
2020-03-24,阿尔及利亚,230,32,17
2020-03-24,厄瓜多尔,981,3,18
2020-03-24,爱沙尼亚,369,4,0
2020-03-24,埃及,366,68,19
2020-03-24,厄立特里亚,1,0,0
2020-03-24,西班牙,39675,3355,2696
2020-03-24,埃塞俄比亚,11,0,0
2020-03-24,芬兰,700,10,1
2020-03-24,斐济,4,0,0
2020-03-24,法罗群岛,122,0,0
2020-03-24,法国,20149,2207,862
2020-03-24,加蓬,6,0,1
2020-03-24,英国,6733,140,336
2020-03-24,格林纳达,1,0,0
2020-03-24,格鲁吉亚,67,8,0
2020-03-24,法属圭亚那,18,6,0
2020-03-24,加纳,27,0,1
2020-03-24,直布罗陀,3,0,0
2020-03-24,格陵兰,1,0,0
2020-03-24,冈比亚,2,0,0
2020-03-24,几内亚,4,0,0
2020-03-24,瓜德罗普,62,0,1
2020-03-24,赤道几内亚,9,0,0
2020-03-24,希腊,695,19,17
2020-03-24,危地马拉,20,0,1
2020-03-24,关岛,29,0,1
2020-03-24,圭亚那,20,0,1
2020-03-24,洪都拉斯,30,0,0
2020-03-24,克罗地亚,361,5,1
2020-03-24,海地,6,0,0
2020-03-24,匈牙利,187,16,7
2020-03-24,印度尼西亚,686,30,55
2020-03-24,爱尔兰,1125,5,6
2020-03-24,以色列,1656,49,1
2020-03-24,印度,519,37,10
2020-03-24,伊拉克,266,62,23
2020-03-24,伊朗,24811,8913,1934
2020-03-24,冰岛,648,51,1
2020-03-24,意大利,63927,7432,6077
2020-03-24,牙买加,19,2,1
2020-03-24,约旦,127,1,0
2020-03-24,日本,1209,285,42
2020-03-24,肯尼亚,16,0,0
2020-03-24,吉尔吉斯斯坦,16,0,0
2020-03-24,柬埔寨,87,2,0
2020-03-24,韩国,9037,3507,120
2020-03-24,科威特,191,30,0
2020-03-24,开曼群岛,1,0,1
2020-03-24,哈萨克斯坦,66,0,0
2020-03-24,老挝,2,0,0
2020-03-24,黎巴嫩,304,8,4
2020-03-24,圣卢西亚,3,0,0
2020-03-24,列支敦士登,51,0,0
2020-03-24,斯里兰卡,100,3,0
2020-03-24,利比里亚,3,0,0
2020-03-24,立陶宛,187,1,1
2020-03-24,卢森堡,875,6,8
2020-03-24,拉脱维亚,197,1,0
2020-03-24,摩洛哥,143,5,4
2020-03-24,摩纳哥,23,0,0
2020-03-24,摩尔多瓦,109,2,1
2020-03-24,黑山,27,0,0
2020-03-24,马达加斯加,12,0,0
2020-03-24,北马其顿,148,1,2
2020-03-24,缅甸,2,0,0
2020-03-24,马提尼克,53,0,1
2020-03-24,蒙特塞拉特,1,0,0
2020-03-24,马耳他,110,2,0
2020-03-24,毛里求斯,36,0,2
2020-03-24,马尔代夫,13,0,0
2020-03-24,墨西哥,367,4,4
2020-03-24,马来西亚,1624,183,15
2020-03-24,莫桑比克,1,0,0
2020-03-24,尼日尔,3,0,0
2020-03-24,尼日利亚,42,2,1
2020-03-24,尼加拉瓜,2,0,0
2020-03-24,荷兰,5578,3,277
2020-03-24,挪威,2726,6,12
2020-03-24,尼泊尔,2,1,0
2020-03-24,新西兰,155,12,0
2020-03-24,阿曼,84,17,0
2020-03-24,巴拿马,345,1,3
2020-03-24,秘鲁,395,1,5
2020-03-24,法属波利尼西亚,15,0,0
2020-03-24,巴布亚新几内亚,1,0,0
2020-03-24,菲律宾,552,19,33
2020-03-24,巴基斯坦,918,13,7
2020-03-24,波兰,799,13,9
2020-03-24,波多黎各,31,0,2
2020-03-24,巴勒斯坦,61,17,0
2020-03-24,葡萄牙,2362,14,23
2020-03-24,巴拉圭,22,0,1
2020-03-24,卡塔尔,501,34,0
2020-03-24,留尼汪,71,0,0
2020-03-24,罗马尼亚,762,79,8
2020-03-24,塞尔维亚,303,3,3
2020-03-24,俄罗斯,498,17,1
2020-03-24,卢旺达,36,0,0
2020-03-24,沙特阿拉伯,767,28,1
2020-03-24,塞舌尔,7,0,0
2020-03-24,苏丹,3,0,1
2020-03-24,瑞典,2104,16,33
2020-03-24,新加坡,558,156,2
2020-03-24,斯洛文尼亚,480,0,4
2020-03-24,斯洛伐克,204,7,0
2020-03-24,圣马力诺,187,4,20
2020-03-24,塞内加尔,86,8,0
2020-03-24,索马里,1,0,0
2020-03-24,苏里南,6,0,0
2020-03-24,萨尔瓦多,5,0,0
2020-03-24,叙利亚,1,0,0
2020-03-24,斯威士兰,5,0,0
2020-03-24,乍得,1,0,0
2020-03-24,多哥,18,0,0
2020-03-24,泰国,827,45,4
2020-03-24,东帝汶,1,0,0
2020-03-24,突尼斯,114,1,3
2020-03-24,土耳其,1529,0,37
2020-03-24,特立尼达和多巴哥,52,1,0
2020-03-24,坦桑尼亚,12,0,0
2020-03-24,乌克兰,84,1,3
2020-03-24,乌干达,9,0,0
2020-03-24,美国,46450,178,586
2020-03-24,乌拉圭,162,0,0
2020-03-24,乌兹别克斯坦,49,0,0
2020-03-24,梵蒂冈,1,0,0
2020-03-24,圣文森特和格林纳丁斯,1,0,0
2020-03-24,委内瑞拉,84,15,0
2020-03-24,美属维尔京群岛,17,0,0
2020-03-24,越南,132,17,0
2020-03-24,马约特,24,0,0
2020-03-24,南非,554,4,0
2020-03-24,赞比亚,3,0,0
2020-03-24,津巴布韦,3,0,1
2020-03-24,纳米比亚,4,0,0
2020-03-25,钻石号邮轮,712,590,10
2020-03-25,波黑,168,2,3
2020-03-25,蒙古,10,0,0
2020-03-25,荷属安的列斯,3,0,0
2020-03-25,泽西岛,2,0,0
2020-03-25,毛利塔尼亚,2,0,0
2020-03-25,格恩西岛,1,0,0
2020-03-25,安道尔,185,1,1
2020-03-25,阿联酋,333,45,2
2020-03-25,阿富汗,74,1,2
2020-03-25,安提瓜和巴布达,3,0,0
2020-03-25,阿尔巴尼亚,123,10,5
2020-03-25,亚美尼亚,265,16,0
2020-03-25,安哥拉,3,0,0
2020-03-25,阿根廷,387,52,6
2020-03-25,奥地利,5499,9,30
2020-03-25,澳大利亚,2423,119,8
2020-03-25,阿鲁巴,12,0,0
2020-03-25,阿塞拜疆,87,10,1
2020-03-25,巴巴多斯,18,0,0
2020-03-25,孟加拉,39,7,5
2020-03-25,比利时,4937,461,122
2020-03-25,布基纳法索,114,7,4
2020-03-25,保加利亚,220,4,3
2020-03-25,巴林,392,177,3
2020-03-25,贝宁,6,0,0
2020-03-25,文莱,104,2,0
2020-03-25,玻利维亚,32,0,0
2020-03-25,巴西,2271,150,47
2020-03-25,巴哈马,5,0,0
2020-03-25,不丹,2,0,0
2020-03-25,白俄罗斯,81,29,0
2020-03-25,伯利兹,1,0,0
2020-03-25,加拿大,2792,110,27
2020-03-25,刚果（金）,48,1,3
2020-03-25,中非,3,0,0
2020-03-25,刚果（布）,4,0,0
2020-03-25,瑞士,10456,131,145
2020-03-25,科特迪瓦,73,2,0
2020-03-25,智利,992,17,2
2020-03-25,喀麦隆,66,2,1
2020-03-25,中国,81960,74196,3293
2020-03-25,哥伦比亚,378,6,3
2020-03-25,哥斯达黎加,177,2,2
2020-03-25,古巴,48,1,1
2020-03-25,佛得角,3,0,0
2020-03-25,塞浦路斯,124,3,3
2020-03-25,捷克,1497,10,3
2020-03-25,德国,35353,3540,181
2020-03-25,吉布提,3,0,0
2020-03-25,丹麦,1852,41,34
2020-03-25,多米尼克,2,0,0
2020-03-25,多米尼加,312,3,6
2020-03-25,阿尔及利亚,264,65,19
2020-03-25,厄瓜多尔,1082,3,27
2020-03-25,爱沙尼亚,404,8,0
2020-03-25,埃及,442,80,21
2020-03-25,厄立特里亚,1,0,0
2020-03-25,西班牙,47610,5367,3434
2020-03-25,埃塞俄比亚,12,0,0
2020-03-25,芬兰,853,10,3
2020-03-25,斐济,5,0,0
2020-03-25,法罗群岛,122,0,0
2020-03-25,法国,22633,3288,1102
2020-03-25,加蓬,6,0,1
2020-03-25,英国,8167,140,435
2020-03-25,格林纳达,1,0,0
2020-03-25,格鲁吉亚,73,10,0
2020-03-25,法属圭亚那,18,6,0
2020-03-25,加纳,53,0,2
2020-03-25,直布罗陀,3,0,0
2020-03-25,格陵兰,1,0,0
2020-03-25,冈比亚,3,0,0
2020-03-25,几内亚,4,0,0
2020-03-25,瓜德罗普,62,0,1
2020-03-25,赤道几内亚,9,0,0
2020-03-25,希腊,743,19,20
2020-03-25,危地马拉,21,0,1
2020-03-25,关岛,29,0,1
2020-03-25,圭亚那,20,0,1
2020-03-25,洪都拉斯,36,0,0
2020-03-25,克罗地亚,418,16,1
2020-03-25,海地,7,0,0
2020-03-25,匈牙利,226,21,10
2020-03-25,印度尼西亚,790,31,58
2020-03-25,爱尔兰,1329,5,7
2020-03-25,以色列,2170,58,5
2020-03-25,印度,606,40,10
2020-03-25,伊拉克,316,75,27
2020-03-25,伊朗,27017,9625,2077
2020-03-25,冰岛,648,51,1
2020-03-25,意大利,69176,8326,6820
2020-03-25,牙买加,25,2,1
2020-03-25,约旦,154,1,0
2020-03-25,日本,1302,301,44
2020-03-25,肯尼亚,25,0,0
2020-03-25,吉尔吉斯斯坦,42,0,0
2020-03-25,柬埔寨,93,4,0
2020-03-25,韩国,9137,3730,126
2020-03-25,科威特,195,43,0
2020-03-25,开曼群岛,1,0,1
2020-03-25,哈萨克斯坦,79,0,0
2020-03-25,老挝,2,0,0
2020-03-25,黎巴嫩,333,8,4
2020-03-25,圣卢西亚,3,0,0
2020-03-25,列支敦士登,51,0,0
2020-03-25,斯里兰卡,102,3,0
2020-03-25,利比里亚,3,0,0
2020-03-25,立陶宛,255,1,3
2020-03-25,卢森堡,1099,6,8
2020-03-25,拉脱维亚,221,1,0
2020-03-25,利比亚,3,0,0
2020-03-25,摩洛哥,170,6,5
2020-03-25,摩纳哥,27,1,0
2020-03-25,摩尔多瓦,125,2,1
2020-03-25,黑山,52,0,1
2020-03-25,马达加斯加,19,0,0
2020-03-25,北马其顿,148,1,2
2020-03-25,马里,2,0,0
2020-03-25,缅甸,2,0,0
2020-03-25,马提尼克,53,0,1
2020-03-25,蒙特塞拉特,1,0,0
2020-03-25,马耳他,110,2,0
2020-03-25,毛里求斯,48,0,2
2020-03-25,马尔代夫,13,5,0
2020-03-25,墨西哥,405,4,5
2020-03-25,马来西亚,1796,183,17
2020-03-25,莫桑比克,3,0,0
2020-03-25,尼日尔,7,0,1
2020-03-25,尼日利亚,46,2,1
2020-03-25,尼加拉瓜,2,0,0
2020-03-25,荷兰,6412,3,356
2020-03-25,挪威,2902,6,13
2020-03-25,尼泊尔,3,1,0
2020-03-25,新西兰,205,22,0
2020-03-25,阿曼,99,17,0
2020-03-25,巴拿马,443,1,6
2020-03-25,秘鲁,419,1,7
2020-03-25,法属波利尼西亚,15,0,0
2020-03-25,巴布亚新几内亚,1,0,0
2020-03-25,菲律宾,636,26,38
2020-03-25,巴基斯坦,1000,19,7
2020-03-25,波兰,927,13,10
2020-03-25,波多黎各,31,0,2
2020-03-25,巴勒斯坦,61,17,0
2020-03-25,葡萄牙,2995,22,43
2020-03-25,巴拉圭,37,0,3
2020-03-25,卡塔尔,526,41,0
2020-03-25,留尼汪,71,0,0
2020-03-25,罗马尼亚,906,86,13
2020-03-25,塞尔维亚,303,15,4
2020-03-25,俄罗斯,658,29,1
2020-03-25,卢旺达,40,0,0
2020-03-25,沙特阿拉伯,900,28,2
2020-03-25,塞舌尔,7,0,0
2020-03-25,苏丹,3,0,1
2020-03-25,瑞典,2318,16,41
2020-03-25,新加坡,631,156,2
2020-03-25,斯洛文尼亚,528,10,5
2020-03-25,斯洛伐克,216,7,0
2020-03-25,圣马力诺,187,4,21
2020-03-25,塞内加尔,86,8,0
2020-03-25,索马里,1,0,0
2020-03-25,苏里南,7,0,0
2020-03-25,萨尔瓦多,9,0,0
2020-03-25,叙利亚,1,0,0
2020-03-25,斯威士兰,5,0,0
2020-03-25,乍得,3,0,0
2020-03-25,多哥,20,0,0
2020-03-25,泰国,934,70,4
2020-03-25,东帝汶,1,0,0
2020-03-25,突尼斯,114,1,3
2020-03-25,土耳其,1872,0,44
2020-03-25,特立尼达和多巴哥,57,1,0
2020-03-25,坦桑尼亚,12,0,0
2020-03-25,乌克兰,113,1,4
2020-03-25,乌干达,9,0,0
2020-03-25,美国,55231,354,797
2020-03-25,乌拉圭,189,0,0
2020-03-25,乌兹别克斯坦,55,0,0
2020-03-25,梵蒂冈,4,0,0
2020-03-25,圣文森特和格林纳丁斯,1,0,0
2020-03-25,委内瑞拉,91,15,0
2020-03-25,美属维尔京群岛,17,0,0
2020-03-25,越南,134,17,0
2020-03-25,马约特,24,0,0
2020-03-25,南非,709,4,0
2020-03-25,赞比亚,3,0,0
2020-03-25,津巴布韦,3,0,1
2020-03-25,纳米比亚,7,2,0
