prov_name,city_name,date,cum_confirmed,cum_cured,cum_dead
安徽省,铜陵市,2020/1/29,10,0,0
安徽省,铜陵市,2020/1/30,14,0,0
安徽省,铜陵市,2020/1/31,16,0,0
安徽省,铜陵市,2020/2/1,16,0,0
安徽省,铜陵市,2020/2/2,16,0,0
安徽省,铜陵市,2020/2/3,18,1,0
安徽省,铜陵市,2020/2/4,19,1,0
安徽省,铜陵市,2020/2/5,19,1,0
安徽省,铜陵市,2020/2/6,20,2,0
安徽省,铜陵市,2020/2/7,22,5,0
安徽省,铜陵市,2020/2/8,23,7,0
安徽省,铜陵市,2020/2/9,24,7,0
安徽省,铜陵市,2020/2/10,25,7,0
安徽省,铜陵市,2020/2/11,27,7,0
安徽省,铜陵市,2020/2/12,27,9,0
安徽省,铜陵市,2020/2/13,28,10,0
安徽省,铜陵市,2020/2/14,28,10,0
安徽省,铜陵市,2020/2/15,28,10,0
安徽省,铜陵市,2020/2/16,28,10,0
安徽省,铜陵市,2020/2/17,28,11,0
安徽省,铜陵市,2020/2/18,29,12,0
安徽省,铜陵市,2020/2/19,29,12,0
安徽省,铜陵市,2020/2/20,29,13,0
安徽省,铜陵市,2020/2/21,29,14,0
安徽省,铜陵市,2020/2/22,29,15,0
安徽省,铜陵市,2020/2/23,29,18,0
安徽省,铜陵市,2020/2/24,29,22,0
安徽省,铜陵市,2020/2/25,29,22,0
安徽省,铜陵市,2020/2/26,29,26,0
安徽省,铜陵市,2020/2/27,29,28,0
安徽省,铜陵市,2020/2/28,29,28,0
安徽省,铜陵市,2020/2/29,29,29,0
安徽省,铜陵市,2020/3/1,29,29,0
安徽省,铜陵市,2020/3/2,29,29,0
安徽省,铜陵市,2020/3/3,29,29,0
安徽省,铜陵市,2020/3/4,29,29,0
安徽省,铜陵市,2020/3/5,29,29,0
安徽省,铜陵市,2020/3/6,29,29,0
安徽省,铜陵市,2020/3/7,29,29,0
安徽省,铜陵市,2020/3/8,29,29,0
安徽省,铜陵市,2020/3/9,29,29,0
安徽省,铜陵市,2020/3/10,29,29,0
安徽省,铜陵市,2020/3/11,29,29,0
安徽省,铜陵市,2020/3/12,29,29,0
安徽省,芜湖市,2020/1/24,1,0,0
安徽省,芜湖市,2020/1/25,3,0,0
安徽省,芜湖市,2020/1/26,6,0,0
安徽省,芜湖市,2020/1/27,9,0,0
安徽省,芜湖市,2020/1/28,11,0,0
安徽省,芜湖市,2020/1/29,14,0,0
安徽省,芜湖市,2020/1/30,14,0,0
安徽省,芜湖市,2020/1/31,15,0,0
安徽省,芜湖市,2020/2/1,15,0,0
安徽省,芜湖市,2020/2/2,16,1,0
安徽省,芜湖市,2020/2/3,16,1,0
安徽省,芜湖市,2020/2/4,21,1,0
安徽省,芜湖市,2020/2/5,23,2,0
安徽省,芜湖市,2020/2/6,26,2,0
安徽省,芜湖市,2020/2/7,27,3,0
安徽省,芜湖市,2020/2/8,29,3,0
安徽省,芜湖市,2020/2/9,29,3,0
安徽省,芜湖市,2020/2/10,30,3,0
安徽省,芜湖市,2020/2/11,31,4,0
安徽省,芜湖市,2020/2/12,31,4,0
安徽省,芜湖市,2020/2/13,31,5,0
安徽省,芜湖市,2020/2/14,31,8,0
安徽省,芜湖市,2020/2/15,31,11,0
安徽省,芜湖市,2020/2/16,31,13,0
安徽省,芜湖市,2020/2/17,31,13,0
安徽省,芜湖市,2020/2/18,33,17,0
安徽省,芜湖市,2020/2/19,33,21,0
安徽省,芜湖市,2020/2/20,33,25,0
安徽省,芜湖市,2020/2/21,33,25,0
安徽省,芜湖市,2020/2/22,33,27,0
安徽省,芜湖市,2020/2/23,33,27,0
安徽省,芜湖市,2020/2/24,33,28,0
安徽省,芜湖市,2020/2/25,33,28,0
安徽省,芜湖市,2020/2/26,33,30,0
安徽省,芜湖市,2020/2/27,34,30,0
安徽省,芜湖市,2020/2/28,34,30,0
安徽省,芜湖市,2020/2/29,34,31,0
安徽省,芜湖市,2020/3/1,34,31,0
安徽省,芜湖市,2020/3/2,34,32,0
安徽省,芜湖市,2020/3/3,34,33,0
安徽省,芜湖市,2020/3/4,34,33,0
安徽省,芜湖市,2020/3/5,34,33,0
安徽省,芜湖市,2020/3/6,34,33,0
安徽省,芜湖市,2020/3/7,34,33,0
安徽省,芜湖市,2020/3/8,34,34,0
安徽省,芜湖市,2020/3/9,34,34,0
安徽省,芜湖市,2020/3/10,34,34,0
安徽省,芜湖市,2020/3/11,34,34,0
安徽省,芜湖市,2020/3/12,34,34,0
安徽省,宿松,2020/2/1,6,0,0
安徽省,宿州市,2020/1/25,2,0,0
安徽省,宿州市,2020/1/26,3,0,0
安徽省,宿州市,2020/1/27,3,0,0
安徽省,宿州市,2020/1/28,9,0,0
安徽省,宿州市,2020/1/29,10,0,0
安徽省,宿州市,2020/1/30,10,0,0
安徽省,宿州市,2020/1/31,12,0,0
安徽省,宿州市,2020/2/1,12,0,0
安徽省,宿州市,2020/2/2,14,0,0
安徽省,宿州市,2020/2/3,21,0,0
安徽省,宿州市,2020/2/4,23,0,0
安徽省,宿州市,2020/2/5,24,0,0
安徽省,宿州市,2020/2/6,25,0,0
安徽省,宿州市,2020/2/7,27,0,0
安徽省,宿州市,2020/2/8,28,1,0
安徽省,宿州市,2020/2/9,28,2,0
安徽省,宿州市,2020/2/10,31,3,0
安徽省,宿州市,2020/2/11,33,3,0
安徽省,宿州市,2020/2/12,36,8,0
安徽省,宿州市,2020/2/13,38,8,0
安徽省,宿州市,2020/2/14,39,10,0
安徽省,宿州市,2020/2/15,39,11,0
安徽省,宿州市,2020/2/16,39,13,0
安徽省,宿州市,2020/2/17,40,15,0
安徽省,宿州市,2020/2/18,41,17,0
安徽省,宿州市,2020/2/19,41,22,0
安徽省,宿州市,2020/2/20,41,23,0
安徽省,宿州市,2020/2/21,41,26,0
安徽省,宿州市,2020/2/22,41,26,0
安徽省,宿州市,2020/2/23,41,29,0
安徽省,宿州市,2020/2/24,41,29,0
安徽省,宿州市,2020/2/25,41,30,0
安徽省,宿州市,2020/2/26,41,33,0
安徽省,宿州市,2020/2/27,41,34,0
安徽省,宿州市,2020/2/28,41,33,0
安徽省,宿州市,2020/2/29,41,34,0
安徽省,宿州市,2020/3/1,41,36,0
安徽省,宿州市,2020/3/2,41,37,0
安徽省,宿州市,2020/3/3,41,38,0
安徽省,宿州市,2020/3/4,41,41,0
安徽省,宿州市,2020/3/5,41,41,0
安徽省,宿州市,2020/3/6,41,41,0
安徽省,宿州市,2020/3/7,41,41,0
安徽省,宿州市,2020/3/8,41,41,0
安徽省,宿州市,2020/3/9,41,41,0
安徽省,宿州市,2020/3/10,41,41,0
安徽省,宿州市,2020/3/11,41,41,0
安徽省,宿州市,2020/3/12,41,41,0
安徽省,宣城市,2020/1/25,1,0,0
安徽省,宣城市,2020/1/26,1,0,0
安徽省,宣城市,2020/1/27,2,0,0
安徽省,宣城市,2020/1/28,2,0,0
安徽省,宣城市,2020/1/29,4,0,0
安徽省,宣城市,2020/1/30,4,0,0
安徽省,宣城市,2020/1/31,4,0,0
安徽省,宣城市,2020/2/1,4,0,0
安徽省,宣城市,2020/2/2,4,1,0
安徽省,宣城市,2020/2/3,4,1,0
安徽省,宣城市,2020/2/4,4,1,0
安徽省,宣城市,2020/2/5,4,1,0
安徽省,宣城市,2020/2/6,5,2,0
安徽省,宣城市,2020/2/7,5,2,0
安徽省,宣城市,2020/2/8,5,2,0
安徽省,宣城市,2020/2/9,5,2,0
安徽省,宣城市,2020/2/10,6,2,0
安徽省,宣城市,2020/2/11,6,4,0
安徽省,宣城市,2020/2/12,6,4,0
安徽省,宣城市,2020/2/13,6,4,0
安徽省,宣城市,2020/2/14,6,4,0
安徽省,宣城市,2020/2/15,6,4,0
安徽省,宣城市,2020/2/16,6,4,0
安徽省,宣城市,2020/2/17,6,4,0
安徽省,宣城市,2020/2/18,6,4,0
安徽省,宣城市,2020/2/19,6,4,0
安徽省,宣城市,2020/2/20,6,4,0
安徽省,宣城市,2020/2/21,6,4,0
安徽省,宣城市,2020/2/22,6,4,0
安徽省,宣城市,2020/2/23,6,4,0
安徽省,宣城市,2020/2/24,6,4,0
安徽省,宣城市,2020/2/25,6,4,0
安徽省,宣城市,2020/2/26,6,4,0
安徽省,宣城市,2020/2/27,6,4,0
安徽省,宣城市,2020/2/28,6,4,0
安徽省,宣城市,2020/2/29,6,4,0
安徽省,宣城市,2020/3/1,6,4,0
安徽省,宣城市,2020/3/2,6,4,0
安徽省,宣城市,2020/3/3,6,4,0
安徽省,宣城市,2020/3/4,6,5,0
安徽省,宣城市,2020/3/5,6,6,0
安徽省,宣城市,2020/3/6,6,6,0
安徽省,宣城市,2020/3/7,6,6,0
安徽省,宣城市,2020/3/8,6,6,0
安徽省,宣城市,2020/3/9,6,6,0
安徽省,宣城市,2020/3/10,6,6,0
安徽省,宣城市,2020/3/11,6,6,0
安徽省,宣城市,2020/3/12,6,6,0
澳门特别行政区,澳门特别行政区,2020/1/22,1,0,0
澳门特别行政区,澳门特别行政区,2020/1/23,2,0,0
澳门特别行政区,澳门特别行政区,2020/1/24,2,0,0
澳门特别行政区,澳门特别行政区,2020/1/25,2,0,0
澳门特别行政区,澳门特别行政区,2020/1/26,5,0,0
澳门特别行政区,澳门特别行政区,2020/1/27,7,0,0
澳门特别行政区,澳门特别行政区,2020/1/28,7,0,0
澳门特别行政区,澳门特别行政区,2020/1/29,7,0,0
澳门特别行政区,澳门特别行政区,2020/1/30,7,0,0
澳门特别行政区,澳门特别行政区,2020/1/31,7,0,0
澳门特别行政区,澳门特别行政区,2020/2/28,10,8,0
澳门特别行政区,澳门特别行政区,2020/2/29,10,8,0
澳门特别行政区,澳门特别行政区,2020/3/1,10,8,0
澳门特别行政区,澳门特别行政区,2020/3/2,10,8,0
澳门特别行政区,澳门特别行政区,2020/3/6,10,10,0
澳门特别行政区,地区待确认,2020/2/19,10,6,0
澳门特别行政区,地区待确认,2020/2/20,10,6,0
澳门特别行政区,地区待确认,2020/2/21,10,6,0
澳门特别行政区,地区待确认,2020/2/22,10,6,0
澳门特别行政区,地区待确认,2020/2/23,10,6,0
澳门特别行政区,地区待确认,2020/2/24,10,6,0
澳门特别行政区,地区待确认,2020/2/25,10,7,0
澳门特别行政区,地区待确认,2020/2/26,10,7,0
澳门特别行政区,地区待确认,2020/2/27,10,8,0
澳门特别行政区,地区待确认,2020/3/3,10,8,0
澳门特别行政区,地区待确认,2020/3/4,10,9,0
澳门特别行政区,地区待确认,2020/3/5,10,9,0
澳门特别行政区,地区待确认,2020/3/7,10,10,0
澳门特别行政区,地区待确认,2020/3/8,10,10,0
澳门特别行政区,地区待确认,2020/3/9,10,10,0
澳门特别行政区,地区待确认,2020/3/10,10,10,0
澳门特别行政区,地区待确认,2020/3/11,10,10,0
澳门特别行政区,地区待确认,2020/3/12,10,10,0
北京市,北京市,2020/1/20,5,0,0
北京市,北京市,2020/1/21,10,0,0
北京市,北京市,2020/1/22,14,0,0
北京市,北京市,2020/1/23,26,0,0
北京市,北京市,2020/1/24,36,1,0
北京市,北京市,2020/1/25,51,1,0
北京市,北京市,2020/1/26,68,1,0
北京市,北京市,2020/1/27,80,2,1
北京市,北京市,2020/1/28,91,4,1
北京市,北京市,2020/1/29,114,4,1
北京市,北京市,2020/1/30,132,5,1
北京市,北京市,2020/1/31,156,5,1
北京市,北京市,2020/2/1,168,4,0
北京市,北京市,2020/2/2,191,9,1
北京市,北京市,2020/2/3,212,12,1
北京市,北京市,2020/2/4,228,23,1
北京市,北京市,2020/2/5,253,24,1
北京市,北京市,2020/2/6,274,31,1
北京市,北京市,2020/2/7,297,33,1
北京市,北京市,2020/2/8,315,34,2
北京市,北京市,2020/2/9,326,37,2
北京市,北京市,2020/2/10,337,44,2
北京市,北京市,2020/2/11,342,48,3
北京市,北京市,2020/2/12,352,56,3
北京市,北京市,2020/2/13,366,69,3
北京市,北京市,2020/2/14,372,80,3
北京市,北京市,2020/2/15,375,98,4
北京市,北京市,2020/2/16,380,108,4
北京市,北京市,2020/2/17,381,114,4
北京市,北京市,2020/2/18,387,122,4
北京市,北京市,2020/2/19,395,153,4
北京市,北京市,2020/2/20,396,169,4
北京市,北京市,2020/2/21,399,178,4
北京市,北京市,2020/2/22,399,189,4
北京市,北京市,2020/2/23,399,198,4
北京市,北京市,2020/2/24,400,215,4
北京市,北京市,2020/2/25,400,235,4
北京市,北京市,2020/2/26,410,248,5
北京市,北京市,2020/2/27,410,257,7
北京市,北京市,2020/2/28,410,257,7
北京市,北京市,2020/2/29,411,271,8
北京市,北京市,2020/3/1,413,276,8
北京市,北京市,2020/3/2,414,282,8
北京市,北京市,2020/3/3,414,288,8
北京市,北京市,2020/3/4,417,294,8
北京市,北京市,2020/3/5,418,297,8
北京市,北京市,2020/3/6,422,299,8
北京市,北京市,2020/3/7,426,303,8
北京市,北京市,2020/3/8,428,315,8
北京市,北京市,2020/3/9,429,320,8
北京市,北京市,2020/3/10,435,326,8
北京市,北京市,2020/3/11,435,334,8
北京市,北京市,2020/3/12,436,342,8
福建省,地区待确认,2020/2/19,0,0,0
福建省,地区待确认,2020/2/20,0,8,0
福建省,地区待确认,2020/2/21,0,2,0
福建省,地区待确认,2020/2/22,0,4,0
福建省,地区待确认,2020/2/23,0,6,0
福建省,地区待确认,2020/2/24,0,5,0
福建省,地区待确认,2020/2/25,0,9,0
福建省,地区待确认,2020/2/26,0,2,0
福建省,地区待确认,2020/2/27,0,5,0
福建省,地区待确认,2020/2/28,0,4,0
福建省,地区待确认,2020/2/29,0,1,0
福建省,地区待确认,2020/3/2,0,1,0
福建省,地区待确认,2020/3/3,0,3,0
福建省,地区待确认,2020/3/4,0,3,0
福建省,地区待确认,2020/3/5,0,0,0
福建省,地区待确认,2020/3/6,0,1,0
福建省,地区待确认,2020/3/7,0,0,0
福建省,地区待确认,2020/3/8,0,0,0
福建省,地区待确认,2020/3/9,0,0,0
福建省,地区待确认,2020/3/10,0,0,0
福建省,地区待确认,2020/3/11,0,0,0
福建省,地区待确认,2020/3/12,0,0,0
福建省,福州市,2020/1/22,1,0,0
福建省,福州市,2020/1/23,2,0,0
福建省,福州市,2020/1/24,5,0,0
福建省,福州市,2020/1/25,6,0,0
福建省,福州市,2020/1/26,13,0,0
福建省,福州市,2020/1/27,18,0,0
福建省,福州市,2020/1/28,24,0,0
福建省,福州市,2020/1/29,30,0,0
福建省,福州市,2020/1/30,32,0,0
福建省,福州市,2020/1/31,39,0,0
福建省,福州市,2020/2/1,39,0,0
福建省,福州市,2020/2/2,44,0,0
福建省,福州市,2020/2/3,47,0,0
福建省,福州市,2020/2/4,53,2,0
福建省,福州市,2020/2/5,55,4,0
福建省,福州市,2020/2/6,56,6,0
福建省,福州市,2020/2/7,57,7,0
福建省,福州市,2020/2/8,59,10,0
福建省,福州市,2020/2/9,62,11,0
福建省,福州市,2020/2/10,63,12,0
福建省,福州市,2020/2/11,63,13,0
福建省,福州市,2020/2/12,64,15,0
福建省,福州市,2020/2/13,64,17,0
福建省,福州市,2020/2/14,66,18,0
福建省,福州市,2020/2/15,66,20,0
福建省,福州市,2020/2/16,68,23,0
福建省,福州市,2020/2/17,69,26,0
福建省,福州市,2020/2/18,71,28,0
福建省,福州市,2020/2/19,71,33,1
福建省,福州市,2020/2/20,71,36,1
福建省,福州市,2020/2/21,71,47,1
福建省,福州市,2020/2/22,71,50,1
福建省,福州市,2020/2/23,71,53,1
福建省,福州市,2020/2/24,71,56,1
福建省,福州市,2020/2/25,71,61,1
福建省,福州市,2020/2/26,72,65,1
福建省,福州市,2020/2/27,72,67,1
福建省,福州市,2020/2/28,72,69,1
福建省,福州市,2020/2/29,72,70,1
福建省,福州市,2020/3/1,72,70,1
福建省,福州市,2020/3/2,72,70,1
福建省,福州市,2020/3/3,72,70,1
福建省,福州市,2020/3/4,72,70,1
福建省,福州市,2020/3/5,72,70,1
福建省,福州市,2020/3/6,72,71,1
福建省,福州市,2020/3/7,72,71,1
福建省,福州市,2020/3/8,72,71,1
福建省,福州市,2020/3/9,72,71,1
福建省,福州市,2020/3/10,72,71,1
福建省,福州市,2020/3/11,72,71,1
福建省,福州市,2020/3/12,72,71,1
福建省,龙岩市,2020/1/27,1,0,0
福建省,龙岩市,2020/1/28,1,0,0
福建省,龙岩市,2020/1/29,1,0,0
福建省,龙岩市,2020/1/30,1,0,0
福建省,龙岩市,2020/1/31,1,0,0
福建省,龙岩市,2020/2/1,1,0,0
福建省,龙岩市,2020/2/2,1,0,0
福建省,龙岩市,2020/2/3,1,0,0
福建省,龙岩市,2020/2/4,2,0,0
福建省,龙岩市,2020/2/5,2,0,0
福建省,龙岩市,2020/2/6,2,0,0
福建省,龙岩市,2020/2/7,4,0,0
福建省,龙岩市,2020/2/8,5,0,0
福建省,龙岩市,2020/2/9,6,1,0
福建省,龙岩市,2020/2/10,6,1,0
福建省,龙岩市,2020/2/11,6,1,0
福建省,龙岩市,2020/2/12,6,1,0
福建省,龙岩市,2020/2/13,6,1,0
福建省,龙岩市,2020/2/14,6,1,0
福建省,龙岩市,2020/2/15,6,1,0
福建省,龙岩市,2020/2/16,6,1,0
福建省,龙岩市,2020/2/17,6,1,0
福建省,龙岩市,2020/2/18,6,1,0
福建省,龙岩市,2020/2/19,6,1,0
福建省,龙岩市,2020/2/20,6,1,0
福建省,龙岩市,2020/2/21,6,3,0
福建省,龙岩市,2020/2/22,6,3,0
福建省,龙岩市,2020/2/23,6,4,0
福建省,龙岩市,2020/2/24,6,4,0
福建省,龙岩市,2020/2/25,6,5,0
福建省,龙岩市,2020/2/26,6,6,0
福建省,龙岩市,2020/2/27,6,6,0
福建省,龙岩市,2020/2/28,6,6,0
福建省,龙岩市,2020/2/29,6,6,0
福建省,龙岩市,2020/3/1,6,6,0
福建省,龙岩市,2020/3/2,6,6,0
福建省,龙岩市,2020/3/3,6,6,0
福建省,龙岩市,2020/3/4,6,6,0
福建省,龙岩市,2020/3/5,6,6,0
福建省,龙岩市,2020/3/6,6,6,0
福建省,龙岩市,2020/3/7,6,6,0
福建省,龙岩市,2020/3/8,6,6,0
福建省,龙岩市,2020/3/9,6,6,0
福建省,龙岩市,2020/3/10,6,6,0
福建省,龙岩市,2020/3/11,6,6,0
福建省,龙岩市,2020/3/12,6,6,0
福建省,南平市,2020/1/26,1,0,0
福建省,南平市,2020/1/27,3,0,0
福建省,南平市,2020/1/28,3,0,0
福建省,南平市,2020/1/29,3,0,0
福建省,南平市,2020/1/30,3,0,0
福建省,南平市,2020/1/31,8,0,0
福建省,南平市,2020/2/1,8,0,0
福建省,南平市,2020/2/2,8,0,0
福建省,南平市,2020/2/3,11,0,0
福建省,南平市,2020/2/4,11,0,0
福建省,南平市,2020/2/5,12,0,0
福建省,南平市,2020/2/6,12,0,0
福建省,南平市,2020/2/7,12,1,0
福建省,南平市,2020/2/8,14,1,0
福建省,南平市,2020/2/9,16,2,0
福建省,南平市,2020/2/10,18,2,0
福建省,南平市,2020/2/11,19,3,0
福建省,南平市,2020/2/12,19,3,0
福建省,南平市,2020/2/13,20,3,0
福建省,南平市,2020/2/14,20,4,0
福建省,南平市,2020/2/15,20,5,0
福建省,南平市,2020/2/16,20,7,0
福建省,南平市,2020/2/17,20,7,0
福建省,南平市,2020/2/18,20,8,0
福建省,南平市,2020/2/19,20,8,0
福建省,南平市,2020/2/20,20,8,0
福建省,南平市,2020/2/21,20,8,0
福建省,南平市,2020/2/22,20,10,0
福建省,南平市,2020/2/23,20,10,0
福建省,南平市,2020/2/24,20,10,0
福建省,南平市,2020/2/25,20,12,0
福建省,南平市,2020/2/26,20,12,0
福建省,南平市,2020/2/27,20,13,0
福建省,南平市,2020/2/28,20,14,0
福建省,南平市,2020/2/29,20,14,0
福建省,南平市,2020/3/1,20,14,0
福建省,南平市,2020/3/2,20,15,0
福建省,南平市,2020/3/3,20,15,0
福建省,南平市,2020/3/4,20,17,0
福建省,南平市,2020/3/5,20,18,0
福建省,南平市,2020/3/6,20,20,0
福建省,南平市,2020/3/7,20,20,0
福建省,南平市,2020/3/8,20,20,0
福建省,南平市,2020/3/9,20,20,0
福建省,南平市,2020/3/10,20,20,0
福建省,南平市,2020/3/11,20,20,0
福建省,南平市,2020/3/12,20,20,0
福建省,宁德市,2020/1/23,1,0,0
福建省,宁德市,2020/1/24,1,0,0
福建省,宁德市,2020/1/25,2,0,0
福建省,宁德市,2020/1/26,3,0,0
福建省,宁德市,2020/1/27,6,0,0
福建省,宁德市,2020/1/28,7,0,0
福建省,宁德市,2020/1/29,8,0,0
福建省,宁德市,2020/1/30,9,0,0
福建省,宁德市,2020/1/31,9,0,0
福建省,宁德市,2020/2/1,9,0,0
福建省,宁德市,2020/2/2,9,0,0
福建省,宁德市,2020/2/3,12,0,0
福建省,宁德市,2020/2/4,12,0,0
福建省,宁德市,2020/2/5,14,1,0
福建省,宁德市,2020/2/6,16,1,0
福建省,宁德市,2020/2/7,16,4,0
福建省,宁德市,2020/2/8,21,4,0
福建省,宁德市,2020/2/9,23,4,0
福建省,宁德市,2020/2/10,24,4,0
福建省,宁德市,2020/2/11,24,4,0
福建省,宁德市,2020/2/12,24,5,0
福建省,宁德市,2020/2/13,25,6,0
福建省,宁德市,2020/2/14,25,6,0
福建省,宁德市,2020/2/15,25,6,0
福建省,宁德市,2020/2/16,25,6,0
福建省,宁德市,2020/2/17,25,6,0
福建省,宁德市,2020/2/18,25,6,0
福建省,宁德市,2020/2/19,26,12,0
福建省,宁德市,2020/2/20,26,17,0
福建省,宁德市,2020/2/21,26,17,0
福建省,宁德市,2020/2/22,26,20,0
福建省,宁德市,2020/2/23,26,20,0
福建省,宁德市,2020/2/24,26,20,0
福建省,宁德市,2020/2/25,26,20,0
福建省,宁德市,2020/2/26,26,23,0
福建省,宁德市,2020/2/27,26,23,0
福建省,宁德市,2020/2/28,26,23,0
福建省,宁德市,2020/2/29,26,23,0
福建省,宁德市,2020/3/1,26,23,0
福建省,宁德市,2020/3/2,26,23,0
福建省,宁德市,2020/3/3,26,23,0
福建省,宁德市,2020/3/4,26,23,0
福建省,宁德市,2020/3/5,26,24,0
福建省,宁德市,2020/3/6,26,26,0
福建省,宁德市,2020/3/7,26,26,0
福建省,宁德市,2020/3/8,26,26,0
福建省,宁德市,2020/3/9,26,26,0
福建省,宁德市,2020/3/10,26,26,0
福建省,宁德市,2020/3/11,26,26,0
福建省,宁德市,2020/3/12,26,26,0
福建省,莆田市,2020/1/26,1,0,0
福建省,莆田市,2020/1/27,14,0,0
福建省,莆田市,2020/1/28,14,0,0
福建省,莆田市,2020/1/29,17,0,0
福建省,莆田市,2020/1/30,22,0,0
福建省,莆田市,2020/1/31,25,0,0
福建省,莆田市,2020/2/1,25,0,0
福建省,莆田市,2020/2/2,27,0,0
福建省,莆田市,2020/2/3,34,1,0
福建省,莆田市,2020/2/4,37,1,0
福建省,莆田市,2020/2/5,38,1,0
福建省,莆田市,2020/2/6,42,1,0
福建省,莆田市,2020/2/7,44,1,0
福建省,莆田市,2020/2/8,47,1,0
福建省,莆田市,2020/2/9,47,1,0
福建省,莆田市,2020/2/10,51,2,0
福建省,莆田市,2020/2/11,51,6,0
福建省,莆田市,2020/2/12,52,8,0
福建省,莆田市,2020/2/13,54,8,0
福建省,莆田市,2020/2/14,54,10,0
福建省,莆田市,2020/2/15,55,12,0
福建省,莆田市,2020/2/16,55,17,0
福建省,莆田市,2020/2/17,55,17,0
福建省,莆田市,2020/2/18,55,17,0
福建省,莆田市,2020/2/19,55,19,0
福建省,莆田市,2020/2/20,55,22,0
福建省,莆田市,2020/2/21,55,22,0
福建省,莆田市,2020/2/22,55,24,0
福建省,莆田市,2020/2/23,55,24,0
福建省,莆田市,2020/2/24,55,30,0
福建省,莆田市,2020/2/25,55,30,0
福建省,莆田市,2020/2/26,56,35,0
福建省,莆田市,2020/2/27,56,35,0
福建省,莆田市,2020/2/28,56,36,0
福建省,莆田市,2020/2/29,56,36,0
福建省,莆田市,2020/3/1,56,39,0
福建省,莆田市,2020/3/2,56,39,0
福建省,莆田市,2020/3/3,56,39,0
福建省,莆田市,2020/3/4,56,39,0
福建省,莆田市,2020/3/5,56,46,0
福建省,莆田市,2020/3/6,56,49,0
福建省,莆田市,2020/3/7,56,49,0
福建省,莆田市,2020/3/8,56,56,0
福建省,莆田市,2020/3/9,56,56,0
福建省,莆田市,2020/3/10,56,56,0
福建省,莆田市,2020/3/11,56,56,0
福建省,莆田市,2020/3/12,56,56,0
福建省,泉州市,2020/1/23,1,0,0
福建省,泉州市,2020/1/24,1,0,0
福建省,泉州市,2020/1/25,3,0,0
福建省,泉州市,2020/1/26,5,0,0
福建省,泉州市,2020/1/27,13,0,0
福建省,泉州市,2020/1/28,13,0,0
福建省,泉州市,2020/1/29,18,0,0
福建省,泉州市,2020/1/30,22,0,0
福建省,泉州市,2020/1/31,24,0,0
福建省,泉州市,2020/2/1,24,0,0
福建省,泉州市,2020/2/2,29,0,0
福建省,泉州市,2020/2/3,31,0,0
福建省,泉州市,2020/2/4,35,0,0
福建省,泉州市,2020/2/5,37,4,0
福建省,泉州市,2020/2/6,39,4,0
福建省,泉州市,2020/2/7,40,4,0
